Melyik állítás igaz a jótállásra vonatkozóan?<br>a) A jótállás minden szerződés esetén megilleti a szolgáltatás jogosultját.<br>b) A szavatosság és a jótállás ugyanazt jelenti.<br>c) A jótállási idő nem lehet hosszabb 5 évnél.<br>d) A jótállás lehet önkéntes vagy kötelező.	d) A jótállás lehet önkéntes vagy kötelező.	11_Adatvédelem
Az alábbi alanyváltozások közül melyik háromoldalú megállapodás?<br>a) A jogátruházás.<br>b) Az engedményezés.<br>c) A tartozásátvállalás.<br>d) Egyik sem.	c) A tartozásátvállalás.	11_Adatvédelem
Melyik állítás hamis?<br>a) A szerződés felmondása egyoldalú jognyilatkozat.<br>b) Az elállás a jövőre nézve szünteti meg a szerződést.<br>c) A szerződés felbontása a felek közös nyilatkozata.<br>d) A felek a szerződést bármikor megszüntethetik.	b) Az elállás a jövőre nézve szünteti meg a szerződést.	11_Adatvédelem
Az alábbiak közül melyik jog nem alapítható (szerezhető meg) bármikor?<br>a) Az eladási jog.<br>b) A vételi jog.<br>c) A visszavásárlási jog.<br>d) Az elővásárlási jog.	c) A visszavásárlási jog.	11_Adatvédelem
Melyik állítás hamis?<br>a) Az eladási jog jogosultja egyoldalú nyilatkozattal eladhatja a dolgot.<br>b) Az elővásárlási jog jogosultja egyoldalú nyilatkozattal megveheti a dolgot.<br>c) A vételi jog jogosultja egyoldalú nyilatkozattal megveheti a dolgot.<br>d) A visszavásárlási jog jogosultja egyoldalú nyilatkozattal megveheti a dolgot.	b) Az elővásárlási jog jogosultja egyoldalú nyilatkozattal megveheti a dolgot.	11_Adatvédelem
Az alábbiak közül melyiket nem kell az ingatlan-nyilvántartásba bejegyeztetni?<br>a) A tulajdonjog fenntartást.<br>b) A vételi jogot.<br>c) Az eladási jogot.<br>d) Mindhárom fentit be kell jegyeztetni.	d) Mindhárom fentit be kell jegyeztetni.	11_Adatvédelem
Az alábbiak közül melyiket nem kell az ingatlan-nyilvántartásba bejegyeztetni?<br>a) A tulajdonjog fenntartást.<br>b) A vételi jogot.<br>c) Az elbirtoklás megkezdődését.<br>d) Mindhárom fentit be kell jegyeztetni.	c) Az elbirtoklás megkezdődését.	12_Szellemi_alkotas
Melyik állítás igaz?<br>a) Az ajándékozás egyoldalú jognyilatkozat.<br>b) Ajándékozás történhet ellenérték fejében is.<br>c) Az ajándék egyes esetekben visszakövetelhető.<br>d) Az ajándékozásra a jogalap nélküli gazdagodás szabályait kell alkalmazni.	c) Az ajándék egyes esetekben visszakövetelhető.	12_Szellemi_alkotas
Melyik állítás hamis a vállalkozási szerződésre vonatkozóan?<br>a) A vállalkozási szerződés eredménykötelem.<br>b) A megrendelő a teljesítés előtt bármikor elállhat.<br>c) A vállalkozó a teljesítés előtt bármikor elállhat.<br>d) A vállalkozót törvényes zálogjog illeti meg.	c) A vállalkozó a teljesítés előtt bármikor elállhat.	12_Szellemi_alkotas
Az alábbiak közül melyik nem a vállalkozási szerződés altípusa?<br>a) A tervezési szerződés.<br>b) A fuvarozási szerződés.<br>c) A szállítmányozási szerződés.<br>d) A kivitelezési szerződés.	c) A szállítmányozási szerződés.	12_Szellemi_alkotas
Melyik állítás hamis?<br>a) A megbízási szerződés eredménykötelem.<br>b) A megbízó a szerződést felmondhatja.<br>c) A megbízott a szerződést felmondhatja.<br>d) A megbízottat törvényes zálogjog illeti meg.	a) A megbízási szerződés eredménykötelem.	12_Szellemi_alkotas
Az alábbiak közül melyik nem a megbízási szerződés altípusa?<br>a) A bizományi szerződés.<br>b) A szállítmányozási szerződés.<br>c) A közvetítői szerződés.<br>d) A fuvarozási szerződés.	d) A fuvarozási szerződés.	12_Szellemi_alkotas
Az alábbiak közül melyik nem minősül különleges adatnak?<br>a) Az érintett egészségi állapota.<br>b) Az érintett vagyoni helyzete.<br>c) Az érintett vallási meggyőződése.<br>d) Az érintett politikai véleménye.	b) Az érintett vagyoni helyzete.	12_Szellemi_alkotas
Az alábbi műveletek közül melyik nem minősül adatkezelésnek?<br>a) Az adatok gyűjtése.<br>b) Az adatok tárolása.<br>c) Az adatok lekérdezése.<br>d) Mind a három fenti művelet adatkezelésnek minősül.	d) Mind a három fenti művelet adatkezelésnek minősül.	12_Szellemi_alkotas
Az alábbi műveletek közül melyik minősül adatfeldolgozásnak?<br>a) Az adatok gyűjtése.<br>b) Az adatkezelő megbízásából végzett adatkezelési műveletek elvégzése.<br>c) Az adatok lekérdezése.<br>d) Mind a három fenti művelet adatfeldolgozásnak minősül.	b) Az adatkezelő megbízásából végzett adatkezelési műveletek elvégzése.	12_Szellemi_alkotas
Az alábbi 3 állítás (a,b,c) közül melyik hamis?<br>a) Személyes adatok kezeléséhez elég ha az érintett szóban hozzájárult.<br>b) Különleges adat csak törvényi előírás alapján kezelhető.<br>c) Bűnügyi személyes adatot csak állami vagy önkormányzati szerv kezelhet.<br>d) Mind a három fenti állítás igaz.	b) Különleges adat csak törvényi előírás alapján kezelhető.	12_Szellemi_alkotas
Az alábbi adatkezelők közül melyiknél nem kötelező adatvédelmi tisztviselő alkalmazása?<br>a) Állami feladatot ellátó adatkezelő szervezetnél.<br>b) Bíróságoknál.<br>c) Közfeladatot ellátó adatkezelő szervezetnél.<br>d) Mindhárom fenti esetben kötelező.	d) Mindhárom fenti esetben kötelező.	12_Szellemi_alkotas
Az alábbiak jogok közül melyikkel nem rendelkezik a személyes adatok érintettje?<br>a) A törléshez való joggal. <br>b) A helyesbítéshez való joggal.<br>c) Az előzetes tájékozódáshoz való joggal.<br>d) Mindhárom fenti joggal rendelkezik.	c) Az előzetes tájékozódáshoz való joggal.	12_Szellemi_alkotas
Az alábbi állítások közül melyik hamis?<br>a) A NAIH elnökét a köztársasági elnök nevezi ki 9 évre.<br>b) Az adatigénylésnek a közfeladatot ellátó szerv 15 napon belül köteles eleget tenni.<br>c) Az adatigénylés költségtérítése a kézbesítés költségét nem tartalmazhatja.<br>d) Adatigénylés benyújtása esetén a jogi képviselet nem kötelező.	c) Az adatigénylés költségtérítése a kézbesítés költségét nem tartalmazhatja.	12_Szellemi_alkotas
Az alábbiak közül melyik alkotás nem áll a szerzői jog védelme alatt?<br>a) Ötlet, eljárás.<br>b) Szoftver<br>c) Adatbázis<br>d) Térkép	a) Ötlet, eljárás.	12_Szellemi_alkotas
Mennyi ideig védi a szerzői jog a művet?<br>a) 50 évig.<br>b) A szerző élete végéig.<br>c) A szerző életében és halála után 70 évig.<br>d) 20 évig.	c) A szerző életében és halála után 70 évig.	12_Szellemi_alkotas
Melyik állítás hamis?<br>a) A felhasználási engedély korlátozható valamely területre.<br>b) A felhasználási engedély korlátozható megadott időtartamra.<br>c) A felhasználási engedély korlátozható valamely felhasználási módra.<br>d) A felhasználási engedély szóban is érvényes.	d) A felhasználási engedély szóban is érvényes.	12_Szellemi_alkotas
Mennyi ideig védi a szabadalmi oltalom a találmányt?<br>a) 10 évig.<br>b) 20 évig.<br>c) A szabadalmas élete végéig.<br>d) A szabadalmas életében és halála után 20 évig.	b) 20 évig.	12_Szellemi_alkotas
